sentence,sentiment,opinion,aspect,subjectivity
I sent them back & today we picked up a pair locally & she fit into a size 7 1/2 M. I ca n't believe the narrow version is so much smaller .,NEG,so,version,0
"I should have got a size c tho , these are comfortable in the waist , but I have a little too much material in the ankle , which is not a good look .",POS,comfortable,,0
I still like the double deerskin sole better for comfort but it 's nice to have the rubber soles for wearing outdoors and no leather ties to have to mess with .,POS,like,deerskin,0
I still like the double deerskin sole better for comfort but it 's nice to have the rubber soles for wearing outdoors and no leather ties to have to mess with .,POS,like,double,0
I still like the double deerskin sole better for comfort but it 's nice to have the rubber soles for wearing outdoors and no leather ties to have to mess with .,POS,like,sole,0
I still like the double deerskin sole better for comfort but it 's nice to have the rubber soles for wearing outdoors and no leather ties to have to mess with .,POS,nice,rubber,0
I still like the double deerskin sole better for comfort but it 's nice to have the rubber soles for wearing outdoors and no leather ties to have to mess with .,POS,nice,soles,0
i still love it,POS,love,,0
"I still think they 're nice shoes but a bit fake looking ,",NEG,a,Shoes,0
"I still think they 're nice shoes but a bit fake looking ,",NEG,bit,Shoes,0
"I still think they 're nice shoes but a bit fake looking ,",NEG,fake,Shoes,0
"I still think they 're nice shoes but a bit fake looking ,",POS,nice,Shoes,0
"I take a lot of ballet classes , and these are soft and just the right thickness to be warm and supportive .",POS,soft,,0
"I take a lot of ballet classes , and these are soft and just the right thickness to be warm and supportive .",POS,supportive,,0
"I take a lot of ballet classes , and these are soft and just the right thickness to be warm and supportive .",POS,warm,,0
I tend to get them in several colors at the same time because they fit so well and last well .,POS,so,they,0
I tend to get them in several colors at the same time because they fit so well and last well .,POS,well,they,0
"I the first time I put them on , I must have struggled with getting the fat band through that tiny buckle for 10 minutes , not to mention getting them actually clasped .",NEG,,them,1
I think once I wear these more that I will get to where I can wear them all day .,POS,,them,1
"I think the sizes run true , and not small , as others posted in reviews I read .",POS,not,sizes,0
"I think the sizes run true , and not small , as others posted in reviews I read .",POS,small,sizes,0
"I think the sizes run true , and not small , as others posted in reviews I read .",POS,TRUE,sizes,0
I think they have discontinued them and that 's too bad because they are perfect .,POS,perfect,they,0
"I though this was a comfortable shoe that 's why I bought it but it really stiff in the arches that every time I go walking in it my feet hurt but maybe i just have weak arches it 's kind of lose in the heels but maybe i bought it too wide , hopefully it gets comfortable after a while .",NEG,,shoe,1
"I though this was a comfortable shoe that 's why I bought it but it really stiff in the arches that every time I go walking in it my feet hurt but maybe i just have weak arches it 's kind of lose in the heels but maybe i bought it too wide , hopefully it gets comfortable after a while .",NEG,really,arches,0
"I though this was a comfortable shoe that 's why I bought it but it really stiff in the arches that every time I go walking in it my feet hurt but maybe i just have weak arches it 's kind of lose in the heels but maybe i bought it too wide , hopefully it gets comfortable after a while .",NEG,stiff,arches,0
"I though this was a comfortable shoe that 's why I bought it but it really stiff in the arches that every time I go walking in it my feet hurt but maybe i just have weak arches it 's kind of lose in the heels but maybe i bought it too wide , hopefully it gets comfortable after a while .",NEG,too,shoe,0
"I though this was a comfortable shoe that 's why I bought it but it really stiff in the arches that every time I go walking in it my feet hurt but maybe i just have weak arches it 's kind of lose in the heels but maybe i bought it too wide , hopefully it gets comfortable after a while .",NEG,wide,shoe,0
"I thought she would have to break them in slowly , but she wrote them for a the hour rehearsal and said they were really comfortable .",POS,comfortable,they,0
"I thought she would have to break them in slowly , but she wrote them for a the hour rehearsal and said they were really comfortable .",POS,really,they,0
I thought the than I ordered would be to dark since i 'm very pale but when on they look perfect onstage .,POS,perfect,they,0
I thought these would be a good go-to option for comfortable black sandals ... and they are .,POS,good,they,0
I throw in the washing marchine and still have no runs !,POS,,,1
I tried on a different make of boot that looked identical but cost $ 350 and they fit so well and felt amazing on my feet .,POS,Amazing,they,0
I tried on a different make of boot that looked identical but cost $ 350 and they fit so well and felt amazing on my feet .,POS,so,they,0
I tried on a different make of boot that looked identical but cost $ 350 and they fit so well and felt amazing on my feet .,POS,well,they,0
I tried the next size up on at a local store and it was way to big .,NEG,big,,0
I tried wearing them with straight leg pants ( not jeans ) and they bulge out making the leg look disproportionate .,NEG,,them,1
"I typically wear an 8 , but per instructions/advice , ordered a 9 , and they fit perfect.I wore this type of shoe back in high school for show choir , and they are just as comfortable as I remember them.I WILL say one thing , I 'm going to have to add something to the heel .",POS,comfortable,They,0
"I typically wear an 8 , but per instructions/advice , ordered a 9 , and they fit perfect.I wore this type of shoe back in high school for show choir , and they are just as comfortable as I remember them.I WILL say one thing , I 'm going to have to add something to the heel .",POS,perfect.I,They,0
"I unfortunately got a run on mine the first time I wore them , my nails must of caught it when I put them on .",NEG,Unfortunately,mine,0
"I unfortunately need them for a costume today so I 'm washing and wearing anyway , but I am pretty grossed out that I would be sent hosiery that had clearly been at least tried on by another person .",NEG,grossed,,0
"I unfortunately need them for a costume today so I 'm washing and wearing anyway , but I am pretty grossed out that I would be sent hosiery that had clearly been at least tried on by another person .",NEG,pretty,,0
"I unfortunately need them for a costume today so I 'm washing and wearing anyway , but I am pretty grossed out that I would be sent hosiery that had clearly been at least tried on by another person .",NEG,unfortunately,them,0
I use them for musical theatre productions and they holdup well .,POS,well,They,0
"I use them to cover my hip pads , the only way to improve these would be to make them more opaque , it takes about 5-6 of these to fully cover the pads .",NEG,,them,1
"I used this under the Tim Burton 's Alice in Wonderland Down the Rabbit Hole costume I made for halloween- very comfortable , and added the right amount of fluff to my skirt !",POS,comfortable,,0
"I used this under the Tim Burton 's Alice in Wonderland Down the Rabbit Hole costume I made for halloween- very comfortable , and added the right amount of fluff to my skirt !",POS,Very,,0
"I used to really love these tights , I 'll give them one more chance with the normal color , but the white is kind of crappy .",NEG,crappy,white,0
"I used to really love these tights , I 'll give them one more chance with the normal color , but the white is kind of crappy .",NEG,kind,white,0
"I used to really love these tights , I 'll give them one more chance with the normal color , but the white is kind of crappy .",NEG,of,white,0
"I used to really love these tights , I 'll give them one more chance with the normal color , but the white is kind of crappy .",POS,love,tights,0
"I used to really love these tights , I 'll give them one more chance with the normal color , but the white is kind of crappy .",POS,really,tights,0
I used to wear Mimosa 's all the time .,POS,,Mimosa,1
I used to wear Mimosa 's all the time .,POS,,'s,1
"I usually do n't but tights online for my daughter for dance , but made an exception this time because amazon had a much better price than the local dance shop .",POS,better,price,0
