raw_words,sentiment,aspect,opinion,subjectivity
I failed to mention flagging down our waiter for silverware and a bill ?,NEG,waiter,failed,0
"I feel as though Oba is among the handful ( teensy handful ) of places to go for a festive , yet laid back happy hour .",POS,Oba,,0
"I feel as though Oba is among the handful ( teensy handful ) of places to go for a festive , yet laid back happy hour .",POS,happy hour,,0
I fell in love with the fizzy lemon-lavender wine .,POS,fizzy lemon-lavender wine,love,0
I felt it wasnt strong enough .,NEG,,wasnt strong enough,0
I felt like I was eating mostly bread.The burger was well-executed for what it was .,POS,burger,well-executed,0
I felt that the service was outstanding .,POS,service,outstanding,0
"I finished off with the trio of ice cream , which was heavenly !",POS,trio of ice cream,heavenly,0
"I first walked into this place on a whim , and Im so glad I did !",POS,place,so glad,0
"I first went to Sapporo Ramen after reading about it on Yelp - opted to try it first instead of Kens due to Sapporo 's location in Porter 's ( on the red line , which is 20x more convenient than the Green Line for us Cambridge folk ) .",NEG,location,,0
"I first went to Sapporo Ramen after reading about it on Yelp - opted to try it first instead of Kens due to Sapporo 's location in Porter 's ( on the red line , which is 20x more convenient than the Green Line for us Cambridge folk ) .",POS,location,more convenient,0
"I forgot about this as soon as I sat down , though , because our waitress treated us as if we were decked out in black tie .",POS,waitress,,0
I forgot to mention my 9 $ glass of 3 oz of wine in some glass that could have been bought at the dollar store .,NEG,wine,,0
I found a lot of new spirits and foods in the area that I will be searching out .,POS,foods,,0
I found a lot of new spirits and foods in the area that I will be searching out .,POS,spirits,,0
I found the ravioli a little too al dente for my taste ( ie undercooked ) but the sauce it was in was yummy .,NEG,ravioli,"a little too al dente, undercooked",0
I found the ravioli a little too al dente for my taste ( ie undercooked ) but the sauce it was in was yummy .,POS,sauce,yummy,0
I frequent this Wendys probably once every week or so .,POS,Wendys,frequent,0
"I gave him the money and he still continued to ignore me and put my change on the counter ( i half expected him to hand the change to my boyfriend ) The samosas were horrible , the crust was dry and the filling was totally bland .",NEG,,ignore,0
"I gave him the money and he still continued to ignore me and put my change on the counter ( i half expected him to hand the change to my boyfriend ) The samosas were horrible , the crust was dry and the filling was totally bland .",NEG,crust,dry,0
"I gave him the money and he still continued to ignore me and put my change on the counter ( i half expected him to hand the change to my boyfriend ) The samosas were horrible , the crust was dry and the filling was totally bland .",NEG,filling,totally bland,0
"I gave him the money and he still continued to ignore me and put my change on the counter ( i half expected him to hand the change to my boyfriend ) The samosas were horrible , the crust was dry and the filling was totally bland .",NEG,samosas,horrible,0
"I gave it four stars instead of three because Ill actually go there again as it 's in my neighborhood and I am pretty sure what I 'll get is the same service , if the previous amount of stars are any indication , which I think they are .",POS,,,0
"I gave the food an A- because the beans were a bit undercooked , just barely above raw and still had their strings .",NEG,beans,a bit undercooked,0
"I gave the food an A- because the beans were a bit undercooked , just barely above raw and still had their strings .",POS,food,,0
"I generally have to ask for some ice water to go along with it , so that I can have the best of both worlds.Other than the tofu soups , I think the food is pretty middling .",POS,food,pretty middling,0
I give it a solid four stars .,POS,,,0
"I got 3 , basically burnt , crab rangoons for $ 4 , 4 doughy & bland , fried '' dumplings that dripped oil for $ 5 and an almost passable hot & sour soup for $ 2 .",NEG,crab rangoons,basically burnt,0
"I got 3 , basically burnt , crab rangoons for $ 4 , 4 doughy & bland , fried '' dumplings that dripped oil for $ 5 and an almost passable hot & sour soup for $ 2 .",NEU,hot & sour soup,almost passable,1
I got Carmelized Honey but that 's boring compared with others that have alcohol mixed in with flavors .,POS,Carmelized Honey,boring,0
I got Richie s slush which is my favorite thing .,POS,Richie s slush,favorite,0
"I got a croq madame , and it was delicious .",POS,croq madame,delicious,0
"I got a special with lemongrass-goat-cheese pancakes with blueberry compote , eggs and bacon , and avocado and that kind of thing ( clever recipes and ingredients ) is typical of the other things on the menu it 's a very nice atmosphere too It is a bit loud but the acoustics are such that you can still hold a convo and the sunlight shining in makes for pleasant lighting .",NEG,,a bit loud,0
"I got a special with lemongrass-goat-cheese pancakes with blueberry compote , eggs and bacon , and avocado and that kind of thing ( clever recipes and ingredients ) is typical of the other things on the menu it 's a very nice atmosphere too It is a bit loud but the acoustics are such that you can still hold a convo and the sunlight shining in makes for pleasant lighting .",POS,acoustics,,0
"I got a special with lemongrass-goat-cheese pancakes with blueberry compote , eggs and bacon , and avocado and that kind of thing ( clever recipes and ingredients ) is typical of the other things on the menu it 's a very nice atmosphere too It is a bit loud but the acoustics are such that you can still hold a convo and the sunlight shining in makes for pleasant lighting .",POS,atmosphere,very nice,0
"I got a special with lemongrass-goat-cheese pancakes with blueberry compote , eggs and bacon , and avocado and that kind of thing ( clever recipes and ingredients ) is typical of the other things on the menu it 's a very nice atmosphere too It is a bit loud but the acoustics are such that you can still hold a convo and the sunlight shining in makes for pleasant lighting .",POS,ingredients,clever,0
"I got a special with lemongrass-goat-cheese pancakes with blueberry compote , eggs and bacon , and avocado and that kind of thing ( clever recipes and ingredients ) is typical of the other things on the menu it 's a very nice atmosphere too It is a bit loud but the acoustics are such that you can still hold a convo and the sunlight shining in makes for pleasant lighting .",POS,lighting,pleasant,0
"I got a special with lemongrass-goat-cheese pancakes with blueberry compote , eggs and bacon , and avocado and that kind of thing ( clever recipes and ingredients ) is typical of the other things on the menu it 's a very nice atmosphere too It is a bit loud but the acoustics are such that you can still hold a convo and the sunlight shining in makes for pleasant lighting .",POS,recipes,clever,0
"I got a special with lemongrass-goat-cheese pancakes with blueberry compote , eggs and bacon , and avocado and that kind of thing ( clever recipes and ingredients ) is typical of the other things on the menu it 's a very nice atmosphere too It is a bit loud but the acoustics are such that you can still hold a convo and the sunlight shining in makes for pleasant lighting .",POS,special,typical,0
I got a supreme pizza and my girl got a pepperoni and something else calzone .,POS,pizza,supreme,0
"I got a vanilla cupcake with chocolate frosting , the frosting tasted like it was from stop and shop and the cake was moist ( I hate that word ) and fresh but something was missing .",NEG,cake,"hate, missing",0
