sentence,sentiment,opinion,aspect,subjectivity
asus support is responsive but ineffective .,POS,responsive,asus,0
asus support is responsive but ineffective .,POS,responsive,support,0
asus support seems to want to make this an accidental damage instead of warranty .,NEG,,asus,1
asus support seems to want to make this an accidental damage instead of warranty .,NEG,,support,1
asus what the heck were you thinking when you designed this product ?,NEG,,asus,1
"at $ 300 , this is a great purchase .",POS,great,,0
at a $ 500 price tag for a chromebook i was a little hesitant to pull the trigger but at this point i am very pleased with the purchase and i believe it is worth the price .,POS,pleased,purchase,0
at a $ 500 price tag for a chromebook i was a little hesitant to pull the trigger but at this point i am very pleased with the purchase and i believe it is worth the price .,POS,worth,chromebook,0
"at a ` ` black friday ` ` price , this computers specs could not be beat for the value to dollar performance ratio .",POS,,computers,1
"at a ` ` black friday ` ` price , this computers specs could not be beat for the value to dollar performance ratio .",POS,,specs,1
at all and it took several minutes to boot up .,NEG,,boot,1
at all and it took several minutes to boot up .,NEG,,up,1
at first i was totally stoked on this chromebook .,POS,stoked,chromebook,0
at least the volume through bluetooth was tolerable .,NEU,tolerable,bluetooth,1
at least the volume through bluetooth was tolerable .,NEU,tolerable,through,1
at least the volume through bluetooth was tolerable .,NEU,tolerable,volume,1
At one point I went to open the laptop and heard an awful noise - there was a an issue with the hinge .,NEG,,hinge,1
At one point I went to open the laptop and heard an awful noise - there was a an issue with the hinge .,NEG,awful,laptop,0
at the end of the day i think it is worth the extra cost if you are looking for a premium product feel .,POS,worth,,0
"at the moment , it is everything it was advertised to be .",POS,,,1
"at the time of this posting , this model was going only for 1800 for the 512gb with a dedicated video card .",POS,,model,1
"at this point i no longer trusted this model and was afraid of having the same issue with a replacement if i exchanged it , and then not having enough time to do another exchange and still be able to charge and configure it in time to wrap and put under the christmas tree for my son , so i contacted amazon and they gladly e - mailed me a return shipping label and refunded my money in full in 3 days , after receiving it back from me .",NEG,afraid,model,0
"at this point i no longer trusted this model and was afraid of having the same issue with a replacement if i exchanged it , and then not having enough time to do another exchange and still be able to charge and configure it in time to wrap and put under the christmas tree for my son , so i contacted amazon and they gladly e - mailed me a return shipping label and refunded my money in full in 3 days , after receiving it back from me .",POS,gladly,amazon,0
"At this price point , the screen is one of the nicer ones .",POS,nicer,Screen,0
at this stage i am disappointed than raging up and it wasn ' t the end yet the keyboard didn ' t work at all .,NEG,disappointed,keyboard,0
audio quest dragonfly is automatically detected and runs perfectly when attached to one of the usb - c ports .,POS,perfectly,'-,0
audio quest dragonfly is automatically detected and runs perfectly when attached to one of the usb - c ports .,POS,perfectly,c,0
audio quest dragonfly is automatically detected and runs perfectly when attached to one of the usb - c ports .,POS,perfectly,ports,0
audio quest dragonfly is automatically detected and runs perfectly when attached to one of the usb - c ports .,POS,perfectly,usb,0
awesome computer .,POS,awesome,computer,0
awesome display .,POS,awesome,display,0
awesome machine .,POS,awesome,machine,0
Awesome purchase .,POS,Awesome,purchase,0
"Awesomeness , now that I got it to update and everything , including apps , works !",POS,,,1
back lit keyboard should be a standard by now !,NEU,,back,1
back lit keyboard should be a standard by now !,NEU,,keyboard,1
back lit keyboard should be a standard by now !,NEU,,lit,1
backlit allow even guys with large hands to use this keyboard comfortably in any lighting .,POS,comfortably,backlit,0
backlit allow even guys with large hands to use this keyboard comfortably in any lighting .,POS,comfortably,keyboard,0
backlit keyboard is extremely viewable and comfortable .,POS,comfortable,backlit,0
backlit keyboard is extremely viewable and comfortable .,POS,comfortable,keyboard,0
backlit keyboard is extremely viewable and comfortable .,POS,viewable,backlit,0
backlit keyboard is extremely viewable and comfortable .,POS,viewable,keyboard,0
backlit keyboard is great ; feels sturdy ; fast processing .,POS,fast,,0
backlit keyboard is great ; feels sturdy ; fast processing .,POS,great,backlit,0
backlit keyboard is great ; feels sturdy ; fast processing .,POS,great,keyboard,0
backlit keyboard is great ; feels sturdy ; fast processing .,POS,sturdy,,0
"Bad audio - comes with bad drivers and even when you change drivers the audio quality does n't improve , sometimes get worse .",NEG,Bad,audio,0
"bad battery , speaker and touchpad",NEG,bad,battery,0
"bad battery , speaker and touchpad",NEG,bad,speaker,0
"bad battery , speaker and touchpad",NEG,bad,touchpad,0
"Bad quality , does n't work well after a few weeks , its tooo slow",NEG,Bad,quality,0
"Bad quality , does n't work well after a few weeks , its tooo slow",NEG,slow,,0
Bad speakers,NEG,Bad,speakers,0
"bad touchpad , jerky movement , imprecise , no controls to improve .",NEG,bad,touchpad,0
"bad touchpad , jerky movement , imprecise , no controls to improve .",NEG,imprecise,touchpad,0
"bad touchpad , jerky movement , imprecise , no controls to improve .",NEG,jerky,touchpad,0
barely have it for 6 months and everything ' s going haywire .,NEG,haywire,,0
"basically , it is great for work and media as long as you dont need other proprietary programs to do your work .",POS,great,,0
"Basically , the computer is not terrible , but Acer is , so if you wind up with a faulty one , you 're going to spend a lot of time and potentially $ $ trying to get it fixed .",NEG,,Acer,1
"Basically , the computer is not terrible , but Acer is , so if you wind up with a faulty one , you 're going to spend a lot of time and potentially $ $ trying to get it fixed .",NEU,not,computer,1
"Basically , the computer is not terrible , but Acer is , so if you wind up with a faulty one , you 're going to spend a lot of time and potentially $ $ trying to get it fixed .",NEU,terrible,computer,1
