raw_words,sentiment,aspect,opinion,subjectivity
"I wish they made these in the full body tight , they are the perfect color for my skin , capezio is the best quality , I have gotten body wrappers also ( which the color is a tad closer to mine ) and although they are great quality too they have seemed to run or snag a bit more than the capezio tights ( they last a long time though and I use them for aerial silks/trapeze/hoop so they get a lot of friction ) .",POS,capezio tights,,0
"I wish they made these in the full body tight , they are the perfect color for my skin , capezio is the best quality , I have gotten body wrappers also ( which the color is a tad closer to mine ) and although they are great quality too they have seemed to run or snag a bit more than the capezio tights ( they last a long time though and I use them for aerial silks/trapeze/hoop so they get a lot of friction ) .",POS,color,perfect,0
"I wish they made these in the full body tight , they are the perfect color for my skin , capezio is the best quality , I have gotten body wrappers also ( which the color is a tad closer to mine ) and although they are great quality too they have seemed to run or snag a bit more than the capezio tights ( they last a long time though and I use them for aerial silks/trapeze/hoop so they get a lot of friction ) .",POS,they,great,0
"I wish they would make the waistband slightly wider to create a smoother line , but it does work very well as is .",POS,waistband,very well,0
I wore them for a playboy costume and they made my butt and legs look perfect ( they are far from perfect ! ) .,POS,they,"perfect, perfect",0
"I wore them to work today for 9 hrs , straight out the box with no issues .",POS,them,,0
I wore these for an hour straight dancing and was pleased by them .,POS,them,pleased,0
I wore these tights to my ballet class and my legs were the darkest of all .,POS,tights,darkest,0
I wore these to a 1920s party- they were absolutely great ! They were surprisingly comfortable and I walked and danced in them for hours ! This is coming from a person who usually wears wonderfully supportive shoes like Keens or Chacos .,POS,They,surprisingly comfortable,0
I wore these to a 1920s party- they were absolutely great ! They were surprisingly comfortable and I walked and danced in them for hours ! This is coming from a person who usually wears wonderfully supportive shoes like Keens or Chacos .,POS,shoes,wonderfully,0
I wore these to a 1920s party- they were absolutely great ! They were surprisingly comfortable and I walked and danced in them for hours ! This is coming from a person who usually wears wonderfully supportive shoes like Keens or Chacos .,POS,them,,0
I wore these to a 1920s party- they were absolutely great ! They were surprisingly comfortable and I walked and danced in them for hours ! This is coming from a person who usually wears wonderfully supportive shoes like Keens or Chacos .,POS,they,absolutely great,0
I would buy it again .,POS,,,0
I would buy them again .,POS,them,,0
"I would definitely recommend these tights , especially if you don't have time to change out of them after class like I do , since I have another class on the other side of campus right after ballet.Update : I 've been using these tights for over two months now and still love them , plus the issue with the back of the waist band resolved itself after a couple washings .",POS,them,love,0
"I would definitely recommend these tights , especially if you don't have time to change out of them after class like I do , since I have another class on the other side of campus right after ballet.Update : I 've been using these tights for over two months now and still love them , plus the issue with the back of the waist band resolved itself after a couple washings .",POS,tights,recommend,0
I would like them better if they were leather .,NEG,they,,0
I would not buy again .,NEG,,,0
"I would order a size up , but if these had been the right color I would have kept them .",POS,them,,0
I would purchase it again .,POS,,,0
I would recommend .,POS,,recommend,0
I would recommend them to anyone .,POS,them,recommend,0
I would recommend these tights .,POS,tights,recommend,0
I would recommend these to anyone ... really ... even just to wear to work ... but primarily they are meant to be used for dancing .,POS,,recommend,0
"I would recommend this color if your skin is very fair.I am 5 ' 4 and 110lbs - ordered size A , fits well .",POS,,well,0
"I would recommend this color if your skin is very fair.I am 5 ' 4 and 110lbs - ordered size A , fits well .",POS,color,recommend,0
I would recommend this hoodie to anyone !,POS,hoodie,recommend,0
I would recommend to anyone .,POS,,recommend,0
If I went with the next size up the shoe would have been too long .,NEG,shoe,too long,0
"If comfort is what you 're after , go for these !",POS,,comfort,0
"If you are female , or if you are male and don't mind wearing a light leotard that will of course keep them held up nicely .",NEU,leotard,light,1
"If you are female , or if you are male and don't mind wearing a light leotard that will of course keep them held up nicely .",POS,them,nicely,0
If you are looking for something more sheer go with Oroblu Repos 70 which I also have and love but more like a strong pantyhose .,POS,Oroblu Repos 70,love,0
If you are someone who can wear heels no problem then these are probably very good .,POS,,very good,0
If you are taller than 5'10 I wouldn't recommend ordering these .,NEG,,wouldn't recommend,0
"If you have an outfit that no shoe really matches , this one is perfect .",POS,this one,perfect,0
"If you have never purchased these , know the brand runs small but the size chart is correct .",POS,size chart,correct,0
"If you have thin ankles , you might need to make an extra hole in the fastening.FOOTBED : I preferred the footbed of the caramel colored shoes , which feel like ( fake ) leather .",POS,footbed,preferred,0
If you have wide feet do n't waste your money .,NEG,,,0
If you just want the classic ballet tights then this is not what you want .,NEG,classic ballet tights,,0
"If you work at a company that requires you to use polo shirts , get this !",POS,,,0
"Im giving this 4 stars , soley for customer service .",POS,service,,0
Im glad I did n't go for anything over XL because it would have been too big .,POS,,glad,0
Im so glad I found them .,POS,them,so glad,0
"In another , though , the upper materials started to flake off !",NEG,upper materials,,0
"In one case , the elastic on the heel strap broke .",NEG,elastic,,0
It 's a bit larger than I expected but I love the color and feel of the fabric .,NEG,,a bit larger,0
It 's a bit larger than I expected but I love the color and feel of the fabric .,POS,color,love,0
It 's a bit larger than I expected but I love the color and feel of the fabric .,POS,fabric,love,0
It 's a bit loose but okay .,NEG,,a bit loose,0
It 's a bit loose but okay .,NEU,,okay,1
"It 's a disappointment and sent me looking for replacements , which are tough to find now .",NEG,,disappointment,0
"It 's a nice shirt , but fits very big for the size .",NEG,size,very big,0
"It 's a nice shirt , but fits very big for the size .",POS,shirt,nice,0
"It 's a tiny bit short , but since they have open toes they work just fine .",NEG,,tiny bit short,0
"It 's a tiny bit short , but since they have open toes they work just fine .",NEU,they,just fine,1
It 's an attractive sandal .,POS,sandal,attractive,0
