raw_words,sentiment,aspect,opinion,subjectivity
Location is perfect with B and C Train lines minutes away .,POS,Location,"perfect, NULL",0
Location is within walking distance to Harvard Square .,POS,Location,NULL,1
"Location of the building itself is perfect , perched at the top of Beacon Hill you can literally walk everywhere which makes for a very enjoyable way to discover Boston .",POS,Location,"very enjoyable, perfect",0
"Location very good , Uber to downtown is very reasonable .",POS,Location,"very good, very reasonable",0
Location was amazing and loft was cozy .,POS,Location,amazing,0
Location was amazing and loft was cozy .,POS,loft,cozy,0
"Location was convenient for walking to restaurants , shops and the T. Would highly recommend this listing .",POS,Location,convenient,0
"Location was convenient for walking to restaurants , shops and the T. Would highly recommend this listing .",POS,NULL,highly recommend,0
Location was excellent and being able to park our vehicle was a wonderful perk .,POS,Location,excellent,0
Location was excellent and being able to park our vehicle was a wonderful perk .,POS,park,wonderful,0
Location was good .,POS,Location,good,0
Location was ideal with great facilities .,POS,facilities,great,0
Location was ideal with great facilities .,POS,Location,ideal,0
Location was perfect and the rooftop deck was great for relaxing in the evenings .,POS,rooftop deck,great,0
Location was perfect and the rooftop deck was great for relaxing in the evenings .,POS,Location,perfect,0
Location was perfect and the views were a treat .,POS,Location,perfect,0
Location was perfect and the views were a treat .,POS,views,treat,0
Location was perfect for visiting family in Charlestown .,POS,Location,perfect,0
Location was so convenient to all the great touristy spots and incredibly close to the T which made getting around even that much easier ! !,POS,Location,"much easier, so convenient",0
"Lots of clean towels , extra linens , wifi , a/c , and Apple TV .",POS,towels,clean,0
Lots of cooking utensils .,POS,cooking utensils,NULL,1
Lots of great little touches around the place !,POS,place,great,0
Lots of little quirks so honestly I do n't think it 's worth it for the price unless you 're in love with the location and want to be there over a hotel .,NEG,price,do n't think it 's worth,0
Lots of restaurants and places to pick up supplies nearby .,POS,NULL,NULL,1
"Lots of stairs , which made us glad our elderly parents ended up canceling out of the trip , because I do n't think they would have enjoyed the climbing/descending .",NEG,stairs,NULL,1
"Lots of wooden houses : - ) Valerie was a super host indeed : besides the clean and spacious room , she was very kind , responsive and thoughtful !",POS,Valerie,"responsive, thoughtful, very kind, super",0
"Lots of wooden houses : - ) Valerie was a super host indeed : besides the clean and spacious room , she was very kind , responsive and thoughtful !",POS,room,"spacious, clean",0
Love the loft .,POS,loft,Love,0
Loved being just across the street from the Boston Commons .,POS,NULL,Loved,0
Loved being on Newbury !,POS,Newbury,Loved,0
Loved having Netflix and Hulu available while I was preparing for my early morning meeting the next day .,POS,Netflix and Hulu,Loved,0
Loved it !,POS,NULL,Loved,0
Loved staying here !,POS,NULL,Loved,0
Loved the coffee in the lobby to start my days !,POS,coffee,Loved,0
"Loved the location , easy check-in/check-out , and good price for the area .",POS,check-in/check-out,easy,0
"Loved the location , easy check-in/check-out , and good price for the area .",POS,price,good,0
"Loved the location , easy check-in/check-out , and good price for the area .",POS,location,Loved,0
loved the location and the space !,POS,location,loved,0
loved the location and the space !,POS,space,loved,0
Loved the location of this place .,POS,location,Loved,0
Loved the place !,POS,place,Loved,0
Loved the space and it was in an amazing location !,POS,location,amazing,0
Loved the space and it was in an amazing location !,POS,space,Loved,0
Loved the walking distance to many entertainments !,POS,NULL,Loved,0
"Loved this location , Tiffany 's place has all you could need , if you forget toothpaste like I did it is there .",POS,location,Loved,0
"Loved this location , Tiffany 's place has all you could need , if you forget toothpaste like I did it is there .",POS,Tiffany 's place,NULL,0
"Lovely and communicative hosts , cute and comfortable sunlit room .",POS,sunlit room,"comfortable, cute",0
"Lovely and communicative hosts , cute and comfortable sunlit room .",POS,hosts,"communicative, Lovely",0
"Lovely attention to what a guest might need , could n't recommend it enough .",POS,attention,Lovely,0
"Lovely attention to what a guest might need , could n't recommend it enough .",POS,NULL,recommend,0
"Lovely couple , neighborhood very easy to get in and out of town from .",POS,couple,Lovely,0
"Lovely couple , neighborhood very easy to get in and out of town from .",POS,neighborhood,very easy,0
"Lovely home , lovely couple .",POS,couple,lovely,0
"Lovely home , lovely couple .",POS,home,Lovely,0
Lovely host .,POS,host,Lovely,0
Lovely host that recommend many things for you to do and eat !,POS,host,"NULL, Lovely",0
"Lovely location in Charlestown , and easily walked to Beacon Hill .",POS,location,"easily, Lovely",0
"Lovely room , very clean and the bathroom look och feels brand new .",POS,room,"very clean, Lovely",0
Lovely stay !,POS,NULL,Lovely,0
"Lovely stay in Boston , nicely located ! It 's like a nest , however I am to tall to fit in the mezzanine ( I was aware ) .",POS,NULL,"nicely, Lovely",0
"Lovely stay in Boston , nicely located ! It 's like a nest , however I am to tall to fit in the mezzanine ( I was aware ) .",NEG,NULL,NULL,0
maintenance was quick to respond to some minor issues .,POS,maintenance,quick,0
"Make sure that the location is convenient to wherever you need to go , though , as it 's a little far from the T .",POS,location,convenient,0
"Make sure that the location is convenient to wherever you need to go , though , as it 's a little far from the T .",NEG,NULL,NULL,0
"Make sure you check your email before your check in , I did n't receive the check in information and it took a few hours for thatch to get back to me with the access codes .",NEG,NULL,NULL,1
Many thanks to Penny and Dakota for their kind hospitality !,POS,hospitality,kind,0
Many thanks to Penny and Dakota for their kind hospitality !,POS,Penny and Dakota,Many thanks,0
Many unique stores and restaurants were within walking distance .,POS,NULL,NULL,1
Mark and Roman were amazing hosts .,POS,Mark,amazing,0
Mark and Roman were amazing hosts .,POS,Roman,amazing,0
Mark and Roman were helpful and the amenities and location are great .,POS,amenities,great,0
Mark and Roman were helpful and the amenities and location are great .,POS,location,great,0
Mark and Roman were helpful and the amenities and location are great .,POS,Mark,helpful,0
Mark and Roman were helpful and the amenities and location are great .,POS,Roman,helpful,0
Mark is quick to help with any questions and check in/check out was a breeze .,POS,check in/check out,breeze,0
Mark is quick to help with any questions and check in/check out was a breeze .,POS,Mark,quick,0
Mark is very helpful the arrival is very simple .,POS,Mark,very helpful,0
Mark is very helpful the arrival is very simple .,POS,arrival,very simple,0
Mark replied to all enquiries and made the check in and out process easy .,POS,check in and out process,easy,0
Mark replied to all enquiries and made the check in and out process easy .,POS,Mark,NULL,0
Mark 's place is exactly as advertised and close to the T stop .,POS,Mark 's place,NULL,1
Mark was a great host !,POS,Mark,great,0
"Mark was a great host , he was so flexible when our check in times changed .",POS,Mark,"great, so flexible",0
Mark was helpful and available .,POS,Mark,"helpful, available",0
Mark was incredibly responsive both before my trip and during my stay whenever I had any questions .,POS,Mark,incredibly responsive,0
Mark was quick to answer any questions I had .,POS,Mark,quick,0
Mark was very responsive and flexible when my flight was delayed : ),POS,Mark,"very responsive, flexible",0
Marks ' place fit the bill perfectly .,POS,Marks ' place,perfectly,0
Marks hospitality and communication was also great .,POS,communication,great,0
Marks hospitality and communication was also great .,POS,hospitality,great,0
Me and my friend had a really good time at Valerie and Jason 's house .,POS,NULL,really good,0
"Meeting them for the first time , and sharing stories , made us feel like friends for along time .",POS,them,NULL,1
