raw_words,sentiment,aspect,opinion,subjectivity
I 've bought this shoe before in other colors and they have been quite comfortable .,POS,they,quite comfortable,0
I 've had them before and knew how they would fit .,POS,they,fit,0
I 've had these before in black and wanted navy also because they are very comfortable to wear .,POS,they,very comfortable,0
I 've had to put shoe tape over that area to prevent blisters .,NEG,NULL,NULL,1
I 've now had them and really worn them for 6 months and they are going strong !,POS,they,strong,0
"I 've ordered similar character shoes from other manufacturers and , as long as I size up , they fit beautifully .",POS,they,beautifully,0
I 've purchased them before in a variety of colors .,POS,them,NULL,1
"I 've purchased these shoes twice so far - for a lindy hopper , these ca n't be beat .",POS,shoes,NULL,1
"I 've read that Capezio isn't the greatest in quality , but at least they had a nice color selection .",NEU,quality,isn't the greatest,0
"I 've read that Capezio isn't the greatest in quality , but at least they had a nice color selection .",POS,color selection,nice,0
I 've since ordered extras so that I will always look spiffy and polished in my Sunday best .,POS,NULL,NULL,1
I 've washed one time and it washed and dried well .,POS,NULL,well,0
I 've worn and washed it twice and it looks great !,POS,NULL,great,0
I 've worn out 2 pairs over the past 2 summers and was thrilled to discover LifeStride was still making the same style when looking for new sandals this spring and bought 2 more pairs .,POS,style,thrilled,0
I very fond of the style but I 'm so sad they were n't for my feet .,NEG,they,so sad,0
I very fond of the style but I 'm so sad they were n't for my feet .,POS,style,very fond,0
"I walk about in them all day and my feet are fine , here 's the catch though , I have to break the back straps down .",NEG,them,NULL,1
I wanted a fairly simple boot that I could wear everyday without killing my wallet ; these are just that .,POS,NULL,NULL,1
I wanted a more blacker tight .,NEG,NULL,NULL,1
I wanted navy blue to wear with slacks while the weather is still nice and these fit perfectly the moment I put them on .,POS,NULL,perfectly,0
"I wanted to love these sandals , but I had to return them because the back strap of the left shoe was too loose and slipped off .",NEG,sandals,NULL,0
"I wanted to love these sandals , but I had to return them because the back strap of the left shoe was too loose and slipped off .",NEG,back strap,too loose,0
"I was a bit dismayed to see that the soles were cardboard instead of leather , but I may just be a novice about these dance/character shoes and that may be the way they are usually constructed .",NEG,soles,a bit dismayed,0
I was able to wear it all day the first day .,POS,NULL,NULL,1
I was able to wear them at a theme park all day without pain ! !,POS,them,NULL,1
I was desperate and had them sent overnight ( $ 8 ) . They are uncomfortable to begin with and unbearable after 4 hours of wear .,NEG,They,"uncomfortable, unbearable",0
"I was disappointed when I got this shoe because it looked like it would be comfortable , but it was too narrow to wear comfortably for any amount of time so I gave them to someone whose feet are narrower and they love them .",NEG,shoe,"disappointed, too narrow",0
"I was disappointed when I got this shoe because it looked like it would be comfortable , but it was too narrow to wear comfortably for any amount of time so I gave them to someone whose feet are narrower and they love them .",POS,them,love,0
i was expecting some bad quality sweat but this sweat is fantastic .,POS,sweat,fantastic,0
"I was expecting them to be opaque , and they are not .",NEG,they,opaque,0
I was going for the Hooter girl look and they definitely did the trick .,POS,they,NULL,1
I was happy to find them on Amazon and ordered a few more pairs .,POS,them,happy,0
"I was hoping since Capezio made those they would have changed the waistband on these , but they did n't ( minus the 1 star ) .",NEG,they,NULL,1
"I was just looking for a nice pair of black shoes that were n't sneakers , and the price on these made them very eye-catching ( especially when I went to look at them again and they 'd dropped from $ 35 to $ 25 ) .",POS,price,NULL,1
"I was just looking for a nice pair of black shoes that were n't sneakers , and the price on these made them very eye-catching ( especially when I went to look at them again and they 'd dropped from $ 35 to $ 25 ) .",POS,them,very eye-catching,0
I was looking for something to replace my pantyhose because no matter what brand I buy I manage to have a run by the end of the day .,NEG,pantyhose,NULL,1
I was pleasantly surprised - they are nice - good for concealing bunions .,POS,they,"pleasantly surprised, good",0
I was pleasantly surprised to find that these shoes were narrow enough for my 7 1/2 AA foot .,POS,shoes,"pleasantly surprised, narrow enough",0
I was scared when I was stretching because they are that small and tight !,NEG,they,"tight, that small",0
"I was skeptical because of the width , but they are just right .",NEU,they,just right,0
I was so excited to see that they came in half sizes - somewhat of a rarity in character shoes .,POS,they,so excited,0
I was so happy I found the black again .,POS,NULL,so happy,0
"I was somewhat upset , but the shoes are well made , just not sized correctly .",NEG,shoes,"not sized correctly, upset",0
"I was somewhat upset , but the shoes are well made , just not sized correctly .",POS,shoes,well,0
i was surprised how it was see thru on the areas i did n't want it to be .,NEG,NULL,surprised,0
I was thrilled to see LifeStyle continue this style from last year .,POS,style,thrilled,0
"I was told on the site the shoe ran small , so I ordered a 1/2 size larger ( I normally wear a 9 but got a 9 1/2 .",NEG,shoe,small,0
I was very disappointed since they are a very attractive shoe .,POS,shoe,very attractive,0
"I was wanting something shiny , and firm , also just thick enough to be good quality and not run , but not as thick as fleece tights that are too hot .",NEG,fleece tights,too hot,0
"I was worried about the sizing , but they are very flexible and stretchy so it was n't an issue .",POS,they,"stretchy, very flexible",0
"I was worried when I opened the package because when holding it up , I could see through BOTH layers of this shirt !",NEG,shirt,NULL,0
"I was worried when I opened the package because when holding it up , I could see through BOTH layers of this shirt !",POS,NULL,worried,0
"I wash in the bag , cold water wash , and I lay flat to dry on one of those expandable drying racks.My 3 year old also has these tights and we 've had the same great experience with those .",POS,tights,great,0
I wash them out in warm water and hang dry them and they have lasted forever !,POS,they,NULL,1
I wear a 7-1/2 shoe and ordered a full size larger which fit well .,POS,NULL,well,0
I wear a size 4 women 's shoe and finding shoes in that size is very difficult so I appreciate that Capezio continues to make small sizes and their shoes are comfortable and well made to handle the stress dancers put on their shoes .,POS,shoes,"well, comfortable",0
I wear a size 7 1/2 M and these fit just right and are so stylish and comfortable .,POS,NULL,"comfortable, just right, so stylish",0
"I wear between a 9.5 and 10 but ordered the 10 , they fit but the toe area is a bit long .",NEG,toe area,a bit long,0
"I wear between a 9.5 and 10 but ordered the 10 , they fit but the toe area is a bit long .",POS,they,fit,0
I wear small for everything but clearly not for this brand .,NEG,brand,NULL,1
"I wear them in place of stockings with business clothes and they look good , feel good .",POS,they,"good, good",0
I wear them to work EVERY DAY for 9 hours .,POS,them,NULL,1
"I wear these under lightweight jersey white pants , like detachable , washable lining .",POS,NULL,NULL,1
I went to class without tights because I have never been so uncomfortable in a garment in my life.Please do not buy these tights ... I honestly don't believe that even the largest size will fit me.Two days ago I decided to order the DASKIN Ultrasoft Convertible ballet pink tights .,NEG,tights,uncomfortable,0
