sentence,sentiment,opinion,aspect,subjectivity
I recently moved to Bend and I miss this place so much .,POS,miss,place,0
"I recently moved to the area ... walking distance actually , and I love it .",POS,love,,0
I recommend both .,POS,recommend,,0
I recommend the chicken fried chicken with collards and their signature french fries .,POS,recommend,chicken,0
I recommend the chicken fried chicken with collards and their signature french fries .,POS,recommend,collards,0
I recommend the chicken fried chicken with collards and their signature french fries .,POS,recommend,french,0
I recommend the chicken fried chicken with collards and their signature french fries .,POS,recommend,fried,0
I recommend the chicken fried chicken with collards and their signature french fries .,POS,recommend,Fries,0
I recommend the chicken fried chicken with collards and their signature french fries .,POS,recommend,signature,0
I recommend the chicken fried chicken with collards and their signature french fries .,POS,recommend,with,0
I recommend the coffee cake ( and so does the staff ! ),POS,recommend,cake,0
I recommend the coffee cake ( and so does the staff ! ),POS,recommend,coffee,0
I recommend the coffee cake ( and so does the staff ! ),POS,recommend,staff,0
I recommend the combination plate # 10 .,POS,recommend,combination,0
I recommend the combination plate # 10 .,POS,recommend,plate,0
I recommend the Moscotto D'Asti ( it 's a fave of mine ) to compliment .,POS,compliment,D'Asti,0
I recommend the Moscotto D'Asti ( it 's a fave of mine ) to compliment .,POS,compliment,Moscotto,0
I recommend the Moscotto D'Asti ( it 's a fave of mine ) to compliment .,POS,recommend,D'Asti,0
I recommend the Moscotto D'Asti ( it 's a fave of mine ) to compliment .,POS,recommend,Moscotto,0
I recommend the pizza & steak and cheese .,POS,recommend,cheese,0
I recommend the pizza & steak and cheese .,POS,recommend,pizza,0
I recommend the pizza & steak and cheese .,POS,recommend,Steak,0
I regret that decision .,NEG,,,1
"I reluctantly said : `` fine , please give me a to-go order for 20 pcs of chicken wings '' .",NEG,reluctantly,,0
"I remember going there when it was called Casa You Betcha.. ( my daughter took me there : ) I live just a few blocks away , and it is my go to whenever going to Cinema 21 , as well as when my friend who works a very early morning shift and I can go have a late afternoon lunch !",POS,,,1
"I remember the Kaifeng steamed soup dumplings not being as good last time , but we got them this time and they were amazing .",NEG,good,dumplings,0
"I remember the Kaifeng steamed soup dumplings not being as good last time , but we got them this time and they were amazing .",NEG,good,Kaifeng,0
"I remember the Kaifeng steamed soup dumplings not being as good last time , but we got them this time and they were amazing .",NEG,good,soup,0
"I remember the Kaifeng steamed soup dumplings not being as good last time , but we got them this time and they were amazing .",NEG,good,steamed,0
"I remember the Kaifeng steamed soup dumplings not being as good last time , but we got them this time and they were amazing .",POS,AMAZING,they,0
I requested my fried eggs over medium hard and they knew exactly what that meant lol !,POS,exactly,they,0
"I resent the email several times over the next two months , and still ... no response !",NEG,,,1
"I sat by the bar , sit was kind of uncomfortable after a bit , the place also felt really warm , I think needs Ventilation I wonder how hot it will be in the summer *____*I might come back to try something else , rating them in food with a PBJ toast seems too easy",POS,,,1
"I sat by the bar , sit was kind of uncomfortable after a bit , the place also felt really warm , I think needs Ventilation I wonder how hot it will be in the summer *____*I might come back to try something else , rating them in food with a PBJ toast seems too easy",NEG,uncomfortable,bar,0
"I sat by the bar , sit was kind of uncomfortable after a bit , the place also felt really warm , I think needs Ventilation I wonder how hot it will be in the summer *____*I might come back to try something else , rating them in food with a PBJ toast seems too easy",POS,really,place,0
"I sat by the bar , sit was kind of uncomfortable after a bit , the place also felt really warm , I think needs Ventilation I wonder how hot it will be in the summer *____*I might come back to try something else , rating them in food with a PBJ toast seems too easy",POS,warm,place,0
I saw the Dosas coming out of the kitchen and was amazed - those things are huge ! !,POS,amazed,things,0
I saw the Dosas coming out of the kitchen and was amazed - those things are huge ! !,POS,huge,things,0
I seriously have never had a bad item from their kitchen .,POS,a,item,0
I seriously have never had a bad item from their kitchen .,POS,bad,item,0
I seriously have never had a bad item from their kitchen .,POS,had,item,0
I seriously have never had a bad item from their kitchen .,POS,never,item,0
i shouldve taken notes ! noodles are cooked to perfection .,POS,perfection,noodles,0
I simply enjoy eating here with friends and just having a relaxed time .,POS,Enjoy,,0
I simply enjoy eating here with friends and just having a relaxed time .,POS,simply,,0
"I started off with a nice salad of beets , arugula , pickled fennel , and maple crusted goat cheese .",POS,Nice,salad,0
I started with the baked brie while my husband enjoyed the lobster bisque .,POS,enjoyed,bisque,0
I started with the baked brie while my husband enjoyed the lobster bisque .,POS,enjoyed,lobster,0
I stole a couple of bites of my boyfriend 's though and it was to die for !,POS,,,1
"I stopped going to this location after having to speak with Beth numerous times over wrong orders , being overcharged , and indifferent customer service .",NEG,,location,1
"I stopped going to this location after having to speak with Beth numerous times over wrong orders , being overcharged , and indifferent customer service .",NEG,indifferent,customer,0
"I stopped going to this location after having to speak with Beth numerous times over wrong orders , being overcharged , and indifferent customer service .",NEG,indifferent,Service,0
"I stopped going to this location after having to speak with Beth numerous times over wrong orders , being overcharged , and indifferent customer service .",NEG,overcharged,location,0
"I stopped going to this location after having to speak with Beth numerous times over wrong orders , being overcharged , and indifferent customer service .",NEG,wrong,orders,0
I strongly recommend the cheese steak fries and sultani chicken .,POS,recommend,cheese,0
I strongly recommend the cheese steak fries and sultani chicken .,POS,recommend,chicken,0
I strongly recommend the cheese steak fries and sultani chicken .,POS,recommend,fries,0
I strongly recommend the cheese steak fries and sultani chicken .,POS,recommend,Steak,0
I strongly recommend the cheese steak fries and sultani chicken .,POS,recommend,sultani,0
I strongly recommend the cheese steak fries and sultani chicken .,POS,Strongly,cheese,0
I strongly recommend the cheese steak fries and sultani chicken .,POS,Strongly,chicken,0
I strongly recommend the cheese steak fries and sultani chicken .,POS,Strongly,fries,0
I strongly recommend the cheese steak fries and sultani chicken .,POS,Strongly,Steak,0
I strongly recommend the cheese steak fries and sultani chicken .,POS,Strongly,sultani,0
"I suppose they do n't get a lot of traffic at lunch time , plus it was a large place.I had very high expectations of the $ 13 lobster mac and cheese .",POS,expectations,cheese,0
"I suppose they do n't get a lot of traffic at lunch time , plus it was a large place.I had very high expectations of the $ 13 lobster mac and cheese .",POS,expectations,lobster,0
"I suppose they do n't get a lot of traffic at lunch time , plus it was a large place.I had very high expectations of the $ 13 lobster mac and cheese .",POS,expectations,Mac,0
"I suppose they do n't get a lot of traffic at lunch time , plus it was a large place.I had very high expectations of the $ 13 lobster mac and cheese .",POS,high,cheese,0
"I suppose they do n't get a lot of traffic at lunch time , plus it was a large place.I had very high expectations of the $ 13 lobster mac and cheese .",POS,high,lobster,0
"I suppose they do n't get a lot of traffic at lunch time , plus it was a large place.I had very high expectations of the $ 13 lobster mac and cheese .",POS,high,Mac,0
"I suppose they do n't get a lot of traffic at lunch time , plus it was a large place.I had very high expectations of the $ 13 lobster mac and cheese .",POS,large,place.I,0
"I suppose they do n't get a lot of traffic at lunch time , plus it was a large place.I had very high expectations of the $ 13 lobster mac and cheese .",POS,very,cheese,0
"I suppose they do n't get a lot of traffic at lunch time , plus it was a large place.I had very high expectations of the $ 13 lobster mac and cheese .",POS,very,lobster,0
