sentence,sentiment,opinion,aspect,subjectivity
"Gloria made the check in process extremely easy - she was kind enough to meet one of my roommates early at the coffee house across the street from the house so that she could give keys and a tour of the space , which was extremely appreciated .",POS,easy,check,0
"Gloria made the check in process extremely easy - she was kind enough to meet one of my roommates early at the coffee house across the street from the house so that she could give keys and a tour of the space , which was extremely appreciated .",POS,easy,in,0
"Gloria made the check in process extremely easy - she was kind enough to meet one of my roommates early at the coffee house across the street from the house so that she could give keys and a tour of the space , which was extremely appreciated .",POS,extremely,check,0
"Gloria made the check in process extremely easy - she was kind enough to meet one of my roommates early at the coffee house across the street from the house so that she could give keys and a tour of the space , which was extremely appreciated .",POS,extremely,Gloria,0
"Gloria made the check in process extremely easy - she was kind enough to meet one of my roommates early at the coffee house across the street from the house so that she could give keys and a tour of the space , which was extremely appreciated .",POS,extremely,in,0
"Gloria made the check in process extremely easy - she was kind enough to meet one of my roommates early at the coffee house across the street from the house so that she could give keys and a tour of the space , which was extremely appreciated .",POS,kind,Gloria,0
Gloria made us feel totally welcome !,POS,totally,Gloria,0
Gloria made us feel totally welcome !,POS,welcome,Gloria,0
Gloria made us feel welcome by allowing us to check in a little early .,POS,welcome,Gloria,0
Gloria met us at the house and showed us around our beautiful and spacious weekend home .,POS,beautiful,home,0
Gloria met us at the house and showed us around our beautiful and spacious weekend home .,POS,beautiful,weekend,0
Gloria met us at the house and showed us around our beautiful and spacious weekend home .,POS,spacious,home,0
Gloria met us at the house and showed us around our beautiful and spacious weekend home .,POS,spacious,weekend,0
Gloria met us at the house as soon as we got out of our cab from the airport and was nice enough to show us around the place and make sure all of our questions were answered .,POS,enough,Gloria,0
Gloria met us at the house as soon as we got out of our cab from the airport and was nice enough to show us around the place and make sure all of our questions were answered .,POS,nice,Gloria,0
Gloria 's apartment is amazing .,POS,amazing,apartment,0
Gloria 's apartment is amazing .,POS,amazing,Gloria,0
Gloria 's apartment is amazing .,POS,amazing,'s,0
Gloria 's home was fantastic and we 100 % recommend it to all future Airbnb users !,POS,Fantastic,Gloria,0
Gloria 's home was fantastic and we 100 % recommend it to all future Airbnb users !,POS,Fantastic,home,0
Gloria 's home was fantastic and we 100 % recommend it to all future Airbnb users !,POS,Fantastic,'s,0
Gloria 's home was fantastic and we 100 % recommend it to all future Airbnb users !,POS,recommend,Gloria,0
Gloria 's home was fantastic and we 100 % recommend it to all future Airbnb users !,POS,recommend,home,0
Gloria 's home was fantastic and we 100 % recommend it to all future Airbnb users !,POS,recommend,'s,0
Gloria 's house is perfect for visiting Boston and truly living its history and heritage .,POS,perfect,Gloria,0
Gloria 's house is perfect for visiting Boston and truly living its history and heritage .,POS,perfect,House,0
Gloria 's house is perfect for visiting Boston and truly living its history and heritage .,POS,perfect,'s,0
Gloria 's house was even better than the pictures !,POS,better,Gloria,0
Gloria 's house was even better than the pictures !,POS,better,house,0
Gloria 's house was even better than the pictures !,POS,better,'s,0
Gloria 's house was even better than the pictures !,POS,even,Gloria,0
Gloria 's house was even better than the pictures !,POS,even,house,0
Gloria 's house was even better than the pictures !,POS,even,'s,0
Gloria 's place is in the heart of Boston with tons of food and sights nearby .,POS,,Gloria,1
Gloria 's place is in the heart of Boston with tons of food and sights nearby .,POS,,place,1
Gloria 's place is in the heart of Boston with tons of food and sights nearby .,POS,,'s,1
"Gloria 's place was fabulous , the accommodations for my wife and family of 5 were great .",POS,fabulous,Gloria,0
"Gloria 's place was fabulous , the accommodations for my wife and family of 5 were great .",POS,fabulous,place,0
"Gloria 's place was fabulous , the accommodations for my wife and family of 5 were great .",POS,fabulous,'s,0
"Gloria 's place was fabulous , the accommodations for my wife and family of 5 were great .",POS,great,accommodations,0
"Gloria was a fantastic host , accommodating me , my mom , and my cousin at the last minute .",POS,Fantastic,Gloria,0
"Gloria was a great host , so accommodating from letting us check in early when we arrived and checking out late when we departed .",POS,accommodating,Gloria,0
"Gloria was a great host , so accommodating from letting us check in early when we arrived and checking out late when we departed .",POS,great,Gloria,0
"Gloria was a great host , so accommodating from letting us check in early when we arrived and checking out late when we departed .",POS,so,Gloria,0
Gloria was a great host .,POS,great,Gloria,0
"Gloria was a pleasure to work with , and was gracious and helpful throughout our stay .",POS,gracious,Gloria,0
"Gloria was a pleasure to work with , and was gracious and helpful throughout our stay .",POS,helpful,Gloria,0
"Gloria was a pleasure to work with , and was gracious and helpful throughout our stay .",POS,pleasure,Gloria,0
Gloria was a terrific host .,POS,terrific,Gloria,0
Gloria was a very good and responsible host .,POS,good,Gloria,0
Gloria was a very good and responsible host .,POS,responsible,Gloria,0
