raw_words,sentiment,aspect,opinion,subjectivity
For a strange topic ( history & treatment of Cancer ) it grabs & holds your attention .,POS,,,1
"For a while , he was the star , but now -- despite his continued bestselling numbers -- his quality has faded considerably , and Faye is now clearly the better of the two .",NEG,,,1
"For a while , he was the star , but now -- despite his continued bestselling numbers -- his quality has faded considerably , and Faye is now clearly the better of the two .",POS,Faye,better,0
"For an Orthodox Jew , that 's a big deal and totally out of character for Rina .",NEG,,,1
"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",NEG,,,1
"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",POS,Diana,fan,0
"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",POS,innocent day-to-day insight,appreciated,0
"For anyone even remotely familiar with police procedure , these details will ring entirely false .",NEG,details,entirely false,0
"For anyone looking for reason to hope that their cancer is curable , this book is trove of stories of lives saved and changed by the work of cancer researchers.This book will be referenced in other works for a long time .",POS,book,"NULL, trove",0
For anyone looking for well-written history involving Alexander The Great ... look elsewhere ... .you will find better .,NEG,,,1
"For character-driven readers like me , they 're perfect to immerse myself in when I 'm in the mood to spend time with characters who 've come to feel as though they 're friends .",POS,they,perfect,0
"For example , are readers not entitled to the respect of not having Pete Decker , a character purported to have decades of experience in law enforcement , spout such silly mistakes as ( p. 388 ) that a wife is not required to expose any crimes that [ her ] husband may have done and confided as a matter of ... ... the Fifth Amendment ?",NEG,,,1
"For example , are readers not entitled to the respect of not having Pete Decker , a character purported to have decades of experience in law enforcement , spout such silly mistakes as ( p. 388 ) that a wife is not required to expose any crimes that [ her ] husband may have done and confided as a matter of ... ... the Fifth Amendment ?",NEG,mistakes,such silly,0
"For instance , Epiny has a brother .",NEG,,,1
"For me , with this last book , it just really sours the whole seris .",NEG,last book,,1
"For my taste , there were too many characters to keep track of , and Knox did not use them to their full capacity .",NEG,characters,,1
"For one thing , it 's a feast of life stories and love stories .",POS,,,1
"For those like me who enjoy it , this book has more Jewish content than some of the more recent ones in the series .",POS,,enjoy,0
For those of us who live sheltered lives insulated from evil and those who would prey on innocence - we are truly blessed .,NEG,who,,1
"For those people thinking about skipping the finale of the series , I say go ahead and read it .",POS,finale of the series,,1
For those who contemplate going into the field of either hematology of oncology this is truly a must read for you .,POS,read,must,0
For those who do not possess a great deal of medical knowledge the book is still very good .,POS,book,very good,0
Forgive me for being a sucker for an ending of coincidence .,POS,ending of coincidence,,1
"Frankly , it 's on par with a $ 2.99 self-published book .",NEG,,,1
From beginning to end I found this book to be absolutely wonderful .,POS,book,absolutely wonderful,0
"From my perspective , I find the ongoing criticism against Burrell unnecessary and ridiculous .",NEU,Burrell,,1
"From the ancient Egyptians to the modern genetics laboratory , Mukherjee unfolds our roadmap to better understanding what and how humans have come to learn about cancer .",POS,,better,0
From the beginning each character was intriguing .,POS,character,intriguing,0
"From the quotes that I listed previously , I have concluded that when Feist was writing the book , he mistakenly wrote Pug into Magnus ' role in exploring the Island of Snake-Men .",NEG,,mistakenly,0
"From the time they were toddlers , sisters Celeste and Kristina Jones , and Juliana Buhring , were forced to endure an array of daily horrors no child should ever have to experience .",NEG,horrors,,1
"From this grand historical scope , Mukherjee has crafted a tight and coherent narrative that I found very difficult to put down .",POS,narrative,"tight, coherent, NULL",0
"Frustrations , ambitions , honorable people , corrupt leaders , it has everything .",POS,,,1
"Further afield , she attributes all U.S. combat deaths in Vietnam to the Viet Cong guerillas when the North Vietnamese Army may have killed more .",NEG,,,1
Gift,POS,Gift,,1
Give her a try !,POS,,,1
"Given that however , I have to say that this book like the other two was ( in my humble opinion ) long and hard to get through at times .",NEG,book,,1
"Given that however , I have to say that this book like the other two was ( in my humble opinion ) long and hard to get through at times .",NEU,book,long,0
"Gives a fascinating historical view of cancer medicine , flawlessly integrating scientific details into the story .",POS,,"flawlessly, fascinating",0
Gives me hope .,POS,,,1
Gives you a full understanding of cancer without putting you to sleep .,POS,,"full, NULL",0
Glad that her abusers got prosecuted and found guilty .,POS,,Glad,0
"Glass paints a vivid picture of the warning signs Jodie exhibited , and when Jodie begins to disclose what has happened to her , Glass handles it very well .",POS,Glass,"NULL, NULL",0
"Glass paints a vivid picture of the warning signs Jodie exhibited , and when Jodie begins to disclose what has happened to her , Glass handles it very well .",POS,,"very well, vivid",0
Go Rina !,POS,Rina,,1
God Bless Cathy and her children for all their hard work and dedication !,POS,Cathy and her children,,1
God bless you and your family,POS,,,1
"Good , engaging and accessible to non-doctors .",POS,,"Good, engaging, NULL",0
Good Faye Kellerman ! ! !,POS,Faye Kellerman,Good,0
Good Stuff .,POS,Stuff,Good,0
Good action and insights into human behavior .,POS,action,Good,0
Good action and insights into human behavior .,POS,insights,Good,0
Good book,POS,book,Good,0
"Good book , but horrific what happened to this little girl .",NEG,,horrific,0
"Good book , but horrific what happened to this little girl .",POS,book,Good,0
