raw_words,sentiment,aspect,opinion,subjectivity
"chromebooks are extremely light , easy to type on and come with complete integration into google cloud services like drive , docs and spreadsheets .",POS,chromebooks,easy,0
chromebooks are light weight and start up immediately and are very easy to use .,POS,chromebooks,"light, NULL, easy",0
"chromeos did well on this device , but i didn ' t like the scaling it did at higher resolutions .",NEG,chromeos,' t like,0
"chromeos did well on this device , but i didn ' t like the scaling it did at higher resolutions .",POS,chromeos,well,0
"clearly , this is a company that can not handle repairs in a timely matter .",NEG,company,,1
clearly there is some kind of major defect here that acer has n ' t resolved .,NEG,acer,defect,0
combine these items together and this item became very frustrating .,NEG,,frustrating,0
comes with hdd and this makes this laptop very slow,NEG,hdd,slow,0
comes with hdd and this makes this laptop very slow,NEG,laptop,slow,0
comfortable keyboard !,POS,keyboard,comfortable,0
computer came in good condition and at a good price .,POS,,good,0
computer came in good condition and at a good price .,POS,computer,,1
computer is fine but the speakers broke after 1 week of use .,NEG,speakers,,1
computer is fine but the speakers broke after 1 week of use .,POS,computer,fine,0
computer looked excellent .,POS,computer,excellent,0
computer was good but i would not recommend for battery .,NEG,battery,not recommend,0
computer was good but i would not recommend for battery .,POS,computer,good,0
computer was used very little and stopped working after 6 months,NEG,computer,,1
computer wo n ' t turn on have had it less then a year .,NEG,computer,,1
condition even better then i expect .,POS,condition,better,0
configuring the printer was a little tricky but not bad .,NEU,printer,not bad,0
cons - no light to indicate caps lock .,NEG,caps lock,cons,0
cons : delete key near the power button ( oops ! ),NEG,delete key,cons,0
cons : i wished it had a backlight on the keyboard .,NEG,,cons,0
cons : the speakers make a loud muffled white noise while playing music on occasion .,NEG,speakers,cons,0
"cons : webcam doesn ' t have video - only takes pics ; awful , uncomfortable keyboard & trackpad ; chromebook extensions are lacking and don ' t address / make up for the limitations of this chromebook ; a bit heavy and clunky ; hard to figure out google cloud print",NEG,,"heavy, clunky",0
"cons : webcam doesn ' t have video - only takes pics ; awful , uncomfortable keyboard & trackpad ; chromebook extensions are lacking and don ' t address / make up for the limitations of this chromebook ; a bit heavy and clunky ; hard to figure out google cloud print",NEG,keyboard,"uncomfortable, awful",0
"cons : webcam doesn ' t have video - only takes pics ; awful , uncomfortable keyboard & trackpad ; chromebook extensions are lacking and don ' t address / make up for the limitations of this chromebook ; a bit heavy and clunky ; hard to figure out google cloud print",NEG,trackpad,"uncomfortable, awful",0
"cons : webcam doesn ' t have video - only takes pics ; awful , uncomfortable keyboard & trackpad ; chromebook extensions are lacking and don ' t address / make up for the limitations of this chromebook ; a bit heavy and clunky ; hard to figure out google cloud print",NEG,webcam,,1
cons hd display is n ' t the greatest,NEG,hd display,"cons, n ' t the greatest",0
"consequently , i am no longer covered and my otherwise great chromebook becomes unusable anytime the phantom touches appear .",NEG,phantom touches,,1
"consequently , i am no longer covered and my otherwise great chromebook becomes unusable anytime the phantom touches appear .",POS,chromebook,great,0
consideration : if you are of average frame and strength then this build will be perfect and the keyboard flex and body is the perfect fit between lightweight and rigidity .,POS,body,"perfect, rigidity ., lightweight",0
consideration : if you are of average frame and strength then this build will be perfect and the keyboard flex and body is the perfect fit between lightweight and rigidity .,POS,build,perfect,0
consideration : if you are of average frame and strength then this build will be perfect and the keyboard flex and body is the perfect fit between lightweight and rigidity .,POS,keyboard,flex,0
"constantly got the blue screen , already tryed everything to fix it .",NEG,blue screen,,1
construction looks and feels great .,POS,construction,great,0
cool,POS,,cool,0
costs a few bucks $ $ $ more but apple products are the best on the market .,POS,apple products,best,0
could have been a great computer if not for the terrible keyboard construction .,NEG,keyboard construction,terrible,0
could have been a great computer if not for the terrible keyboard construction .,POS,computer,great,0
"cpu and gpu are good , ram is good and i like the keyboard .",POS,cpu,good,0
"cpu and gpu are good , ram is good and i like the keyboard .",POS,gpu,good,0
"cpu and gpu are good , ram is good and i like the keyboard .",POS,keyboard,like,0
"cpu and gpu are good , ram is good and i like the keyboard .",POS,ram,,1
cpu and ram were running low .,NEG,cpu,low,0
cpu and ram were running low .,NEG,ram,low,0
cpu performance does well .,POS,cpu,well,0
crazy keypad : this issue is even worse .,NEG,keypad,"worse, crazy",0
cursor won ' t move and touchscreen won ' t work and from reading about this online i am not alone with this issue .,NEG,cursor,,1
cursor won ' t move and touchscreen won ' t work and from reading about this online i am not alone with this issue .,NEG,touchscreen,,1
"customer service did not respond for almost a week , and i ended up paying + $ 20 in shipping to return the device .",NEG,customer service,,1
"customer service did not respond for almost a week , and i ended up paying + $ 20 in shipping to return the device .",NEG,device,,1
customer service is difficult .,NEG,customer service,difficult,0
customer service told me it ' s faulty,NEG,customer service,faulty,0
"d ) a bluetooth mouse - while this unarguably has one of the best trackpads in chromebook land , there are still times you just need the precision of a mouse .",POS,trackpads,best,0
daughter opened it for christmas and it doesn ' t stay on .,NEG,,,1
daughter school uses chrome for everything .,POS,chrome,,1
dead pixel on display on arrival,NEG,display,dead,0
"decent enough build , but the mouse pad is terrible .",NEG,mouse pad,terrible,0
"decent enough build , but the mouse pad is terrible .",POS,build,decent,0
decent sound quality .,POS,sound,decent,0
definitely glad i purchased my mac .,POS,mac,glad,0
definitely has issues with windows 10 .,NEG,windows 10,,1
"definitely recommend this chromebook , it ' s a beautiful machine .",POS,chromebook,recommend,0
"definitely recommend this chromebook , it ' s a beautiful machine .",POS,machine,beautiful,0
definitely the best chromebook out there .,POS,chromebook,best,0
"delete and power button too close to each other and looks the same , i accidentally pressed the power button couple of times .",NEG,delete and power button,,1
"delete and power button too close to each other and looks the same , i accidentally pressed the power button couple of times .",NEG,power button,,1
